file,timestamp,ticker
recommendations/00000719.html,05-09-2013T15h54,DAYC4
recommendations/00000719.html,05-09-2013T15h54,PINE4
recommendations/00000719.html,05-09-2013T15h54,OIBR4
recommendations/00000719.html,05-09-2013T15h54,TPIS3
recommendations/00000719.html,05-09-2013T15h54,BRML3
recommendations/00000719.html,05-09-2013T15h54,CMIG4
recommendations/00000719.html,05-09-2013T15h54,BBAS3
recommendations/00000719.html,05-09-2013T15h54,DAYC4
recommendations/00000719.html,05-09-2013T15h54,PINE4
recommendations/00000719.html,05-09-2013T15h54,OIBR4
recommendations/00000720.html,27-08-2013T11h00,EVEN3
recommendations/00000720.html,27-08-2013T11h00,AMBV4
recommendations/00000720.html,27-08-2013T11h00,ETER3
recommendations/00000720.html,27-08-2013T11h00,SSBR3
recommendations/00000720.html,27-08-2013T11h00,SLED4
recommendations/00000720.html,27-08-2013T11h00,FIBR3
recommendations/00000720.html,27-08-2013T11h00,GOAU4
recommendations/00000720.html,27-08-2013T11h00,JBSS3
recommendations/00000720.html,27-08-2013T11h00,BEMA3
recommendations/00000720.html,27-08-2013T11h00,MGLU3
recommendations/00000720.html,27-08-2013T11h00,PETR3
recommendations/00000720.html,27-08-2013T11h00,BBAS3
recommendations/00000720.html,27-08-2013T11h00,OIBR4
recommendations/00000720.html,27-08-2013T11h00,BBAS3
recommendations/00000720.html,27-08-2013T11h00,PETR3
recommendations/00000720.html,27-08-2013T11h00,EVEN3
recommendations/00000720.html,27-08-2013T11h00,OIBR4
recommendations/00000720.html,27-08-2013T11h00,AMBV4
recommendations/00000720.html,27-08-2013T11h00,BEMA3
recommendations/00000720.html,27-08-2013T11h00,MGLU3
recommendations/00000720.html,27-08-2013T11h00,ETER3
recommendations/00000720.html,27-08-2013T11h00,SLED4
recommendations/00000720.html,27-08-2013T11h00,SSBR3
recommendations/00000721.html,06-03-2014T11h56,GGBR3
recommendations/00000721.html,06-03-2014T11h56,FIBR3
recommendations/00000721.html,06-03-2014T11h56,UGPA3
recommendations/00000721.html,06-03-2014T11h56,ABEV3
recommendations/00000721.html,06-03-2014T11h56,WEGE3
recommendations/00000721.html,06-03-2014T11h56,MILS3
recommendations/00000721.html,06-03-2014T11h56,GETI4
recommendations/00000721.html,06-03-2014T11h56,PCAR4
recommendations/00000721.html,06-03-2014T11h56,ITUB4
recommendations/00000721.html,06-03-2014T11h56,UGPA3
recommendations/00000721.html,06-03-2014T11h56,ITUB4
recommendations/00000721.html,06-03-2014T11h56,WEGE3
recommendations/00000721.html,06-03-2014T11h56,MILS3
recommendations/00000721.html,06-03-2014T11h56,GETI4
recommendations/00000721.html,06-03-2014T11h56,FIBR3
recommendations/00000721.html,06-03-2014T11h56,ABEV3
recommendations/00000721.html,06-03-2014T11h56,PCAR4
recommendations/00000722.html,25-02-2014T13h02,CSAN3
recommendations/00000722.html,25-02-2014T13h02,AEDU3
recommendations/00000722.html,25-02-2014T13h02,EVEN3
recommendations/00000722.html,25-02-2014T13h02,CIEL3
recommendations/00000722.html,25-02-2014T13h02,EMBR3
recommendations/00000722.html,25-02-2014T13h02,GRND3
recommendations/00000722.html,25-02-2014T13h02,GGBR4
recommendations/00000722.html,25-02-2014T13h02,BRFS3
recommendations/00000722.html,25-02-2014T13h02,GRND3
recommendations/00000722.html,25-02-2014T13h02,CSAN3
recommendations/00000722.html,25-02-2014T13h02,EMBR3
recommendations/00000722.html,25-02-2014T13h02,EVEN3
recommendations/00000722.html,25-02-2014T13h02,AEDU3
recommendations/00000722.html,25-02-2014T13h02,BRFS3
recommendations/00000722.html,25-02-2014T13h02,GGBR4
recommendations/00000722.html,25-02-2014T13h02,CIEL3
recommendations/00000723.html,27-02-2015T16h52,BBDC4
recommendations/00000723.html,27-02-2015T16h52,ITSA4
recommendations/00000723.html,27-02-2015T16h52,JBSS3
recommendations/00000723.html,27-02-2015T16h52,BVMF3
recommendations/00000723.html,27-02-2015T16h52,ALPA4
recommendations/00000723.html,27-02-2015T16h52,BBDC4
recommendations/00000723.html,27-02-2015T16h52,BVMF3
